X,Y
0.9700320517197903,6.5525447443247
0.30167927596709754,2.665398050689652
0.5744305665278767,6.16276077290015
0.9117052496799073,4.925577753326471
0.5170838118300755,4.559876221839554
0.8463347562795144,5.597793839777828
0.9684094397994853,5.40548946236764
0.9321222268489548,6.851490499540913
0.6227782986331336,2.9260737674386608
0.884587182208761,4.6544769628420415
0.6473775576425508,4.472536695615802
0.40607410377304765,2.952198622680769
0.8022390418484799,5.074893717832021
0.800740172175726,4.741893683023724
0.3854033510099454,3.662389149814427
0.27893164390134295,3.9818411941759813
0.4697974174518599,3.0361152525412853
0.6979106778985797,8.278335707087644
0.42242258272240973,2.9004290212412283
0.9540694611726158,4.700753765476662
0.7997406860121098,6.207226566902129
0.3914833034200852,1.9368877212676652
0.4473032028905789,5.189700056101242
0.09759966672958431,1.6658736401206156
0.950446486844414,6.866796035441693
0.44808127060264835,5.168464018309918
0.37092245219643594,2.139963077229675
0.31775396785887633,5.959505187602685
0.0872854485727601,2.233710332361973
0.3118950750238483,4.097474785208361
0.7106725595571328,5.450624300706545
0.9996324931058953,7.137964424679182
0.8591534092252949,5.801950547422067
0.013048453035247709,0.9995037925852328
0.9496990306662766,5.187254280358457
0.9549814034664205,5.488755866362712
0.7718266521984354,4.7879120354911135
0.44778681648835506,4.613244564703481
0.7941661899236901,5.3702349335132915
0.6891632764167361,4.09444430349572
0.5020202954830035,4.774316080468389
0.47999333688405266,3.8325148491264396
0.9315853356111241,6.675949579610212
0.5691390905898536,2.961634917126773
0.9602971754931737,6.234179080292208
0.02681417950104692,3.62966145143821
0.2427981315465736,3.6426867207097775
0.2707974526921533,1.1253094852284677
0.424537291552614,3.7828298102995084
0.23484652358173685,3.345139162979111
0.42743690237950815,2.6819309201001973
0.43926861549357943,3.0326367229587197
0.24713575288590584,2.7492569829958264
0.924982622932101,4.005711327657593
0.5155224254957168,4.657863697158889
0.8451246577295212,5.720712193843891
0.24569149097621834,4.2565416239000164
0.02374909152680016,1.1774787822623987
0.1020639110711834,2.6611111028736545
0.5020679019544755,3.3177304576068924
0.4002925954340405,2.7463553685519266
0.0027151817341424245,2.89909422467167
0.4917785545391484,4.500457479823959
0.28806417830585573,4.62426576851149
0.019252724533117993,1.7234535718004995
0.07679421384015772,2.6772401206103944
0.28566762184684924,2.812590987281252
0.3159074736557963,1.3423711293475167
0.6328862604623101,6.305506511628206
0.7206679492646189,3.259461875015857
0.9138809889467069,6.685049624302953
0.9522461727883079,5.477222009939862
0.6285944229757865,4.545271916892226
0.13650751013755336,2.3954295431076518
0.0482829448321892,1.5193264632382468
0.021086495411164696,2.364124795290646
0.17891792640826343,1.2924454965671524
0.012347550898474946,2.945464698306103
0.05119936825278171,2.7598082683384404
0.7504211202577439,4.752944614821926
0.881192257100372,4.3854926025621985
0.23780504209111775,3.459996395963117
0.6527553854604654,5.073805472539815
0.43633510443469936,3.056958456499864
0.658160771932046,3.0354019892648614
0.6773400249356101,5.493051163574321
0.558440222133076,5.176212115305773
0.6810718121916878,3.4573205268487297
0.9154827841066323,6.770745985974525
0.33926467444494246,4.539748773141979
0.28114670635587213,2.8854687443042772
0.9324203591318041,5.874933240621027
0.3207151259947324,4.1487456111026875
0.5909586054972514,5.698483976613058
0.33215005060115044,3.7364383321736554
0.7892626459162555,7.208484856341951
0.15334860037579878,3.3856205524669756
0.14872810737683972,2.7090539925403827
0.5403499927808866,3.436993624543315
0.128263956832128,2.4948491528385865
